Java HotSpot(TM) Client VM (25.131-b11) for windows-x86 JRE (1.8.0_131-b11), built on Mar 15 2017 01:26:29 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 8279028k(4669160k free), swap 16556180k(12224360k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:InitialTenuringThreshold=1 -XX:MaxHeapSize=536870912 -XX:MaxNewSize=1048576 -XX:MaxTenuringThreshold=1 -XX:NewSize=1048576 -XX:PretenureSizeThreshold=50 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:-UseLargePagesIndividualAllocation -XX:+UseSerialGC 
17.283: [GC (Allocation Failure) 17.283: [DefNew: 960K->63K(960K), 0.0011001 secs] 56219K->55764K(524224K), 0.0011645 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.286: [GC (Allocation Failure) 17.286: [DefNew: 959K->63K(960K), 0.0011357 secs] 56661K->56265K(524224K), 0.0012071 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.288: [GC (Allocation Failure) 17.288: [DefNew: 959K->63K(960K), 0.0012758 secs] 57163K->56650K(524224K), 0.0013666 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.291: [GC (Allocation Failure) 17.291: [DefNew: 959K->64K(960K), 0.0011649 secs] 57547K->57128K(524224K), 0.0012347 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.294: [GC (Allocation Failure) 17.294: [DefNew: 960K->63K(960K), 0.0013891 secs] 58024K->57513K(524224K), 0.0016405 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.297: [GC (Allocation Failure) 17.297: [DefNew: 959K->63K(960K), 0.0010591 secs] 58409K->57912K(524224K), 0.0011384 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.300: [GC (Allocation Failure) 17.300: [DefNew: 959K->63K(960K), 0.0010046 secs] 58808K->58361K(524224K), 0.0010780 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.302: [GC (Allocation Failure) 17.302: [DefNew: 959K->63K(960K), 0.0009525 secs] 59257K->58763K(524224K), 0.0010228 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.305: [GC (Allocation Failure) 17.305: [DefNew: 959K->64K(960K), 0.0009545 secs] 59660K->59193K(524224K), 0.0010275 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.308: [GC (Allocation Failure) 17.308: [DefNew: 960K->63K(960K), 0.0010654 secs] 60089K->59633K(524224K), 0.0011514 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
17.310: [GC (Allocation Failure) 17.310: [DefNew: 959K->64K(960K), 0.0010966 secs] 60529K->60183K(524224K), 0.0011779 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.313: [GC (Allocation Failure) 17.313: [DefNew: 960K->64K(960K), 0.0009679 secs] 61080K->60626K(524224K), 0.0010405 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.315: [GC (Allocation Failure) 17.315: [DefNew: 960K->64K(960K), 0.0009746 secs] 61522K->61031K(524224K), 0.0010464 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.318: [GC (Allocation Failure) 17.318: [DefNew: 960K->63K(960K), 0.0010930 secs] 61928K->61491K(524224K), 0.0011617 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.321: [GC (Allocation Failure) 17.321: [DefNew: 959K->63K(960K), 0.0011546 secs] 62387K->61914K(524224K), 0.0012336 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.323: [GC (Allocation Failure) 17.323: [DefNew: 959K->64K(960K), 0.0010634 secs] 62813K->62329K(524224K), 0.0011329 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.326: [GC (Allocation Failure) 17.326: [DefNew: 960K->63K(960K), 0.0014562 secs] 63227K->62747K(524224K), 0.0016046 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.329: [GC (Allocation Failure) 17.329: [DefNew: 959K->64K(960K), 0.0011850 secs] 63644K->63161K(524224K), 0.0012655 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.332: [GC (Allocation Failure) 17.332: [DefNew: 960K->63K(960K), 0.0010393 secs] 64057K->63620K(524224K), 0.0011112 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.335: [GC (Allocation Failure) 17.335: [DefNew: 959K->64K(960K), 0.0010461 secs] 64516K->64079K(524224K), 0.0011175 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.337: [GC (Allocation Failure) 17.337: [DefNew: 960K->64K(960K), 0.0009347 secs] 64975K->64476K(524224K), 0.0009896 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.340: [GC (Allocation Failure) 17.340: [DefNew: 960K->63K(960K), 0.0010078 secs] 65372K->64900K(524224K), 0.0010911 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.342: [GC (Allocation Failure) 17.342: [DefNew: 959K->64K(960K), 0.0010457 secs] 65799K->65301K(524224K), 0.0011159 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.345: [GC (Allocation Failure) 17.345: [DefNew: 960K->63K(960K), 0.0009462 secs] 66198K->65703K(524224K), 0.0010086 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.348: [GC (Allocation Failure) 17.348: [DefNew: 959K->63K(960K), 0.0010875 secs] 66599K->66133K(524224K), 0.0011807 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.350: [GC (Allocation Failure) 17.350: [DefNew: 959K->64K(960K), 0.0011254 secs] 67030K->66543K(524224K), 0.0011972 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.353: [GC (Allocation Failure) 17.353: [DefNew: 960K->63K(960K), 0.0010674 secs] 67440K->66995K(524224K), 0.0011380 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.355: [GC (Allocation Failure) 17.355: [DefNew: 959K->63K(960K), 0.0012103 secs] 67892K->67470K(524224K), 0.0012782 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
17.358: [GC (Allocation Failure) 17.358: [DefNew: 959K->63K(960K), 0.0011886 secs] 68367K->67879K(524224K), 0.0012754 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.361: [GC (Allocation Failure) 17.361: [DefNew: 959K->64K(960K), 0.0012000 secs] 68775K->68329K(524224K), 0.0013180 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.363: [GC (Allocation Failure) 17.363: [DefNew: 960K->63K(960K), 0.0011661 secs] 69225K->68749K(524224K), 0.0012403 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.366: [GC (Allocation Failure) 17.366: [DefNew: 959K->63K(960K), 0.0010670 secs] 69646K->69163K(524224K), 0.0011428 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.368: [GC (Allocation Failure) 17.368: [DefNew: 959K->63K(960K), 0.0010958 secs] 70059K->69556K(524224K), 0.0011759 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.371: [GC (Allocation Failure) 17.371: [DefNew: 959K->63K(960K), 0.0017392 secs] 70453K->70156K(524224K), 0.0018699 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
17.375: [GC (Allocation Failure) 17.375: [DefNew: 959K->64K(960K), 0.0012951 secs] 71053K->70635K(524224K), 0.0013808 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.377: [GC (Allocation Failure) 17.377: [DefNew: 960K->63K(960K), 0.0009718 secs] 71531K->71015K(524224K), 0.0010437 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.380: [GC (Allocation Failure) 17.380: [DefNew: 959K->64K(960K), 0.0009126 secs] 71912K->71431K(524224K), 0.0009718 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.382: [GC (Allocation Failure) 17.382: [DefNew: 960K->64K(960K), 0.0009505 secs] 72327K->71826K(524224K), 0.0010038 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.385: [GC (Allocation Failure) 17.385: [DefNew: 960K->64K(960K), 0.0016062 secs] 72722K->72330K(524224K), 0.0017278 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
17.389: [GC (Allocation Failure) 17.389: [DefNew: 960K->63K(960K), 0.0012375 secs] 73226K->72745K(524224K), 0.0013311 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.391: [GC (Allocation Failure) 17.391: [DefNew: 959K->63K(960K), 0.0010705 secs] 73642K->73147K(524224K), 0.0011282 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.394: [GC (Allocation Failure) 17.394: [DefNew: 959K->64K(960K), 0.0014357 secs] 74043K->73659K(524224K), 0.0015888 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.397: [GC (Allocation Failure) 17.397: [DefNew: 960K->64K(960K), 0.0011250 secs] 74556K->74057K(524224K), 0.0011905 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.400: [GC (Allocation Failure) 17.400: [DefNew: 960K->64K(960K), 0.0010026 secs] 74953K->74484K(524224K), 0.0010713 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.403: [GC (Allocation Failure) 17.403: [DefNew: 960K->63K(960K), 0.0011905 secs] 75382K->74939K(524224K), 0.0012730 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.405: [GC (Allocation Failure) 17.405: [DefNew: 959K->64K(960K), 0.0009947 secs] 75835K->75334K(524224K), 0.0010563 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.408: [GC (Allocation Failure) 17.408: [DefNew: 960K->64K(960K), 0.0009888 secs] 76231K->75778K(524224K), 0.0010433 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.410: [GC (Allocation Failure) 17.410: [DefNew: 960K->64K(960K), 0.0009517 secs] 76676K->76175K(524224K), 0.0010058 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.413: [GC (Allocation Failure) 17.413: [DefNew: 960K->64K(960K), 0.0010141 secs] 77071K->76612K(524224K), 0.0010749 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.416: [GC (Allocation Failure) 17.416: [DefNew: 960K->63K(960K), 0.0011029 secs] 77509K->77060K(524224K), 0.0011696 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.419: [GC (Allocation Failure) 17.419: [DefNew: 959K->64K(960K), 0.0013378 secs] 77957K->77477K(524224K), 0.0014238 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.422: [GC (Allocation Failure) 17.422: [DefNew: 960K->64K(960K), 0.0011759 secs] 78374K->77945K(524224K), 0.0012493 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.424: [GC (Allocation Failure) 17.424: [DefNew: 960K->64K(960K), 0.0011724 secs] 78841K->78365K(524224K), 0.0012391 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.427: [GC (Allocation Failure) 17.427: [DefNew: 960K->64K(960K), 0.0013267 secs] 79261K->78769K(524224K), 0.0014688 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.430: [GC (Allocation Failure) 17.430: [DefNew: 960K->64K(960K), 0.0010962 secs] 79666K->79166K(524224K), 0.0011554 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.432: [GC (Allocation Failure) 17.432: [DefNew: 960K->63K(960K), 0.0009809 secs] 80064K->79560K(524224K), 0.0010437 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.435: [GC (Allocation Failure) 17.435: [DefNew: 959K->64K(960K), 0.0010539 secs] 80457K->80002K(524224K), 0.0011321 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.438: [GC (Allocation Failure) 17.438: [DefNew: 960K->64K(960K), 0.0009872 secs] 80899K->80416K(524224K), 0.0010425 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.440: [GC (Allocation Failure) 17.440: [DefNew: 960K->64K(960K), 0.0009742 secs] 81313K->80844K(524224K), 0.0010275 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.443: [GC (Allocation Failure) 17.443: [DefNew: 960K->63K(960K), 0.0008980 secs] 81740K->81267K(524224K), 0.0009643 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.445: [GC (Allocation Failure) 17.445: [DefNew: 959K->64K(960K), 0.0009809 secs] 82164K->81722K(524224K), 0.0010389 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.448: [GC (Allocation Failure) 17.448: [DefNew: 960K->63K(960K), 0.0010011 secs] 82619K->82146K(524224K), 0.0010678 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.451: [GC (Allocation Failure) 17.451: [DefNew: 959K->63K(960K), 0.0010670 secs] 83042K->82611K(524224K), 0.0011246 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.453: [GC (Allocation Failure) 17.453: [DefNew: 959K->64K(960K), 0.0012063 secs] 83508K->83006K(524224K), 0.0012754 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.456: [GC (Allocation Failure) 17.456: [DefNew: 960K->64K(960K), 0.0012770 secs] 83902K->83553K(524224K), 0.0013425 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.458: [GC (Allocation Failure) 17.458: [DefNew: 960K->64K(960K), 0.0012300 secs] 84449K->83950K(524224K), 0.0012857 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.461: [GC (Allocation Failure) 17.461: [DefNew: 960K->64K(960K), 0.0011964 secs] 84847K->84418K(524224K), 0.0012904 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.464: [GC (Allocation Failure) 17.464: [DefNew: 960K->63K(960K), 0.0011353 secs] 85315K->84840K(524224K), 0.0011976 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
17.466: [GC (Allocation Failure) 17.466: [DefNew: 959K->63K(960K), 0.0010607 secs] 85739K->85247K(524224K), 0.0011183 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.469: [GC (Allocation Failure) 17.469: [DefNew: 959K->64K(960K), 0.0013903 secs] 86144K->85659K(524224K), 0.0014996 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.472: [GC (Allocation Failure) 17.472: [DefNew: 960K->63K(960K), 0.0018695 secs] 86556K->86274K(524224K), 0.0019938 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.476: [GC (Allocation Failure) 17.476: [DefNew: 959K->64K(960K), 0.0011329 secs] 87171K->86699K(524224K), 0.0012036 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.479: [GC (Allocation Failure) 17.479: [DefNew: 960K->63K(960K), 0.0009963 secs] 87597K->87097K(524224K), 0.0010536 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.481: [GC (Allocation Failure) 17.481: [DefNew: 959K->64K(960K), 0.0010370 secs] 87994K->87482K(524224K), 0.0011226 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.484: [GC (Allocation Failure) 17.484: [DefNew: 960K->64K(960K), 0.0009351 secs] 88378K->87837K(524224K), 0.0010046 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.486: [GC (Allocation Failure) 17.486: [DefNew: 960K->64K(960K), 0.0010607 secs] 88733K->88205K(524224K), 0.0011408 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.490: [GC (Allocation Failure) 17.490: [DefNew: 960K->64K(960K), 0.0011747 secs] 89102K->88587K(524224K), 0.0012837 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.493: [GC (Allocation Failure) 17.493: [DefNew: 960K->63K(960K), 0.0015371 secs] 89483K->88992K(524224K), 0.0016378 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.496: [GC (Allocation Failure) 17.496: [DefNew: 959K->63K(960K), 0.0011254 secs] 89889K->89389K(524224K), 0.0011893 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.499: [GC (Allocation Failure) 17.499: [DefNew: 959K->63K(960K), 0.0010397 secs] 90286K->89802K(524224K), 0.0010946 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.501: [GC (Allocation Failure) 17.501: [DefNew: 959K->64K(960K), 0.0011783 secs] 90699K->90285K(524224K), 0.0012612 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.504: [GC (Allocation Failure) 17.504: [DefNew: 960K->63K(960K), 0.0011242 secs] 91182K->90735K(524224K), 0.0011917 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.507: [GC (Allocation Failure) 17.507: [DefNew: 959K->64K(960K), 0.0010161 secs] 91633K->91148K(524224K), 0.0010757 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.509: [GC (Allocation Failure) 17.509: [DefNew: 960K->64K(960K), 0.0009793 secs] 92046K->91542K(524224K), 0.0010326 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.512: [GC (Allocation Failure) 17.512: [DefNew: 960K->64K(960K), 0.0010322 secs] 92438K->92011K(524224K), 0.0010899 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.514: [GC (Allocation Failure) 17.514: [DefNew: 960K->63K(960K), 0.0010014 secs] 92907K->92416K(524224K), 0.0010622 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.517: [GC (Allocation Failure) 17.517: [DefNew: 959K->63K(960K), 0.0010808 secs] 93312K->92860K(524224K), 0.0011530 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.521: [GC (Allocation Failure) 17.521: [DefNew: 959K->63K(960K), 0.0012130 secs] 93758K->93234K(524224K), 0.0013042 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.523: [GC (Allocation Failure) 17.523: [DefNew: 959K->64K(960K), 0.0010646 secs] 94131K->93604K(524224K), 0.0011380 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.527: [GC (Allocation Failure) 17.527: [DefNew: 960K->63K(960K), 0.0016247 secs] 94501K->93968K(524224K), 0.0017574 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
17.529: [GC (Allocation Failure) 17.529: [DefNew: 959K->63K(960K), 0.0012051 secs] 94864K->94389K(524224K), 0.0012833 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.532: [GC (Allocation Failure) 17.532: [DefNew: 959K->63K(960K), 0.0011049 secs] 95287K->94764K(524224K), 0.0011747 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.535: [GC (Allocation Failure) 17.535: [DefNew: 959K->63K(960K), 0.0011416 secs] 95663K->95167K(524224K), 0.0012328 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.537: [GC (Allocation Failure) 17.537: [DefNew: 959K->63K(960K), 0.0009695 secs] 96065K->95537K(524224K), 0.0010354 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.541: [GC (Allocation Failure) 17.541: [DefNew: 959K->63K(960K), 0.0011005 secs] 96433K->95968K(524224K), 0.0011850 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.543: [GC (Allocation Failure) 17.543: [DefNew: 959K->64K(960K), 0.0010670 secs] 96866K->96342K(524224K), 0.0011479 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.546: [GC (Allocation Failure) 17.546: [DefNew: 960K->63K(960K), 0.0010255 secs] 97239K->96730K(524224K), 0.0010958 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.549: [GC (Allocation Failure) 17.549: [DefNew: 959K->64K(960K), 0.0010737 secs] 97627K->97119K(524224K), 0.0011605 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.552: [GC (Allocation Failure) 17.552: [DefNew: 960K->64K(960K), 0.0012561 secs] 98016K->97497K(524224K), 0.0013563 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.556: [GC (Allocation Failure) 17.556: [DefNew: 960K->64K(960K), 0.0012024 secs] 98394K->97884K(524224K), 0.0012943 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.560: [GC (Allocation Failure) 17.560: [DefNew: 960K->64K(960K), 0.0016855 secs] 98780K->98261K(524224K), 0.0018205 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.563: [GC (Allocation Failure) 17.563: [DefNew: 960K->63K(960K), 0.0011364 secs] 99157K->98647K(524224K), 0.0012071 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.566: [GC (Allocation Failure) 17.566: [DefNew: 959K->63K(960K), 0.0010832 secs] 99545K->99020K(524224K), 0.0011633 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.568: [GC (Allocation Failure) 17.568: [DefNew: 959K->64K(960K), 0.0011507 secs] 99919K->99468K(524224K), 0.0012387 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.575: [GC (Allocation Failure) 17.575: [DefNew: 960K->63K(960K), 0.0014317 secs] 100364K->99876K(524224K), 0.0015782 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.579: [GC (Allocation Failure) 17.579: [DefNew: 959K->64K(960K), 0.0017822 secs] 100772K->100443K(524224K), 0.0018805 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.582: [GC (Allocation Failure) 17.582: [DefNew: 960K->63K(960K), 0.0018549 secs] 101340K->101003K(524224K), 0.0019618 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.586: [GC (Allocation Failure) 17.586: [DefNew: 959K->63K(960K), 0.0013449 secs] 101899K->101382K(524224K), 0.0014451 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.588: [GC (Allocation Failure) 17.588: [DefNew: 959K->63K(960K), 0.0022496 secs] 102278K->101908K(524224K), 0.0023846 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
17.593: [GC (Allocation Failure) 17.593: [DefNew: 959K->64K(960K), 0.0023191 secs] 102804K->102448K(524224K), 0.0024312 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.597: [GC (Allocation Failure) 17.597: [DefNew: 960K->64K(960K), 0.0017432 secs] 103344K->102929K(524224K), 0.0018564 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.601: [GC (Allocation Failure) 17.601: [DefNew: 960K->63K(960K), 0.0019701 secs] 103826K->103377K(524224K), 0.0021115 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.605: [GC (Allocation Failure) 17.605: [DefNew: 959K->64K(960K), 0.0013824 secs] 104274K->103978K(524224K), 0.0014633 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
17.607: [GC (Allocation Failure) 17.607: [DefNew: 960K->64K(960K), 0.0020238 secs] 104874K->104485K(524224K), 0.0021537 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.611: [GC (Allocation Failure) 17.611: [DefNew: 960K->64K(960K), 0.0012821 secs] 105381K->104933K(524224K), 0.0013768 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.613: [GC (Allocation Failure) 17.613: [DefNew: 960K->64K(960K), 0.0011179 secs] 105831K->105357K(524224K), 0.0011736 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.616: [GC (Allocation Failure) 17.616: [DefNew: 960K->63K(960K), 0.0011286 secs] 106253K->105817K(524224K), 0.0011870 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.619: [GC (Allocation Failure) 17.619: [DefNew: 959K->63K(960K), 0.0014684 secs] 106714K->106396K(524224K), 0.0015845 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.623: [GC (Allocation Failure) 17.623: [DefNew: 959K->63K(960K), 0.0015000 secs] 107293K->106863K(524224K), 0.0015892 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.626: [GC (Allocation Failure) 17.626: [DefNew: 959K->64K(960K), 0.0016082 secs] 107760K->107320K(524224K), 0.0017467 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.629: [GC (Allocation Failure) 17.629: [DefNew: 960K->63K(960K), 0.0013520 secs] 108217K->107725K(524224K), 0.0014254 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.632: [GC (Allocation Failure) 17.632: [DefNew: 959K->64K(960K), 0.0011653 secs] 108622K->108174K(524224K), 0.0012328 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.635: [GC (Allocation Failure) 17.635: [DefNew: 960K->64K(960K), 0.0011886 secs] 109072K->108608K(524224K), 0.0012647 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.637: [GC (Allocation Failure) 17.637: [DefNew: 960K->63K(960K), 0.0012379 secs] 109505K->109018K(524224K), 0.0013192 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.640: [GC (Allocation Failure) 17.640: [DefNew: 959K->63K(960K), 0.0011317 secs] 109915K->109466K(524224K), 0.0011988 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.642: [GC (Allocation Failure) 17.642: [DefNew: 959K->63K(960K), 0.0010832 secs] 110362K->109861K(524224K), 0.0011420 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.645: [GC (Allocation Failure) 17.645: [DefNew: 959K->64K(960K), 0.0010772 secs] 110757K->110295K(524224K), 0.0011463 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.648: [GC (Allocation Failure) 17.648: [DefNew: 960K->63K(960K), 0.0010970 secs] 111192K->110736K(524224K), 0.0011526 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.650: [GC (Allocation Failure) 17.650: [DefNew: 959K->64K(960K), 0.0011526 secs] 111634K->111149K(524224K), 0.0012201 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.653: [GC (Allocation Failure) 17.653: [DefNew: 960K->64K(960K), 0.0013417 secs] 112045K->111644K(524224K), 0.0014325 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.655: [GC (Allocation Failure) 17.655: [DefNew: 960K->63K(960K), 0.0014775 secs] 112541K->112095K(524224K), 0.0015549 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.658: [GC (Allocation Failure) 17.658: [DefNew: 959K->63K(960K), 0.0011842 secs] 112992K->112526K(524224K), 0.0012486 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.661: [GC (Allocation Failure) 17.661: [DefNew: 959K->63K(960K), 0.0013488 secs] 113423K->113037K(524224K), 0.0014858 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.664: [GC (Allocation Failure) 17.664: [DefNew: 959K->63K(960K), 0.0013382 secs] 113933K->113472K(524224K), 0.0014143 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.667: [GC (Allocation Failure) 17.667: [DefNew: 959K->63K(960K), 0.0011862 secs] 114368K->113908K(524224K), 0.0012612 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
17.669: [GC (Allocation Failure) 17.669: [DefNew: 959K->64K(960K), 0.0015478 secs] 114806K->114315K(524224K), 0.0016433 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.673: [GC (Allocation Failure) 17.673: [DefNew: 960K->64K(960K), 0.0016157 secs] 115212K->114923K(524224K), 0.0017384 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.677: [GC (Allocation Failure) 17.677: [DefNew: 960K->63K(960K), 0.0013239 secs] 115821K->115353K(524224K), 0.0014029 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.679: [GC (Allocation Failure) 17.679: [DefNew: 959K->64K(960K), 0.0011218 secs] 116250K->115762K(524224K), 0.0011937 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
